testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,compositeid,compositetype,compositereplicate,commonname,species,compositetissueprep,numberfishpercomp,tissuename,weightavg_g,tlmin_mm,tlmax_mm,tlavglength_mm,metadataurl,datedownloaded,sourcerdc,location
tissue,EE8EA9BC-06D1-44DB-8F9C-F59A3A480209,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1997 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERKI,2RMPBERKI,Bays and Harbors,37.84908333,-122.3500833,wgs84,6/12/1997,0:00:00,Location1Net1,Composite,1,1,Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,17.018,,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/12/19972RMPBERKC974302-WB-WNHTG,Normal,1,Jacksmelt,Atherinopsis californiensis,"Skin on, Scales on",5,"whole without Head, Tail and Guts",97.18596,255,255,255,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,84DFF818-1189-4F93-A00D-01672951CBDA,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1998 RMP CLAM,RMP_FISH,MPSL-MLML,Oakland Inner Harbor (Fruitvale),2RMPOIHF,Bays and Harbors,37.7685,-122.23,wgs84,4/8/1998,0:00:00,Location1Net1,Composite,1,1,Target,24006,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,21.333,,,=,None,NR,Com,Not Recorded,Not Recorded,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,4/8/19982RMPOIHFC982A01,Normal,1,Japanese Littleneck Clam,Tapes japonica,Not recorded,25,soft tissue (e.g. clams) with gonads intact,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,09BEAFBA-9D3D-4B5A-8AF5-26E4640FEB56,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1999 RMP CRAB,RMP_FISH,MPSL-MLML,Fort Baker,2RMPFB,Coastal Shorelines,37.83166667,-122.4772222,wgs84,9/29/1999,0:00:00,Location1Net1,Composite,1,1,Target,9FB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,108.431,,,=,None,NR,Com,Not Recorded,Not Recorded,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,9/29/19992RMPFBC993B03,Normal,1,Red Rock Crab,Cancer productus,Not recorded,20,hepatopancreas tissue,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,4CBA2AF2-D71A-4474-ABA6-C64F934F13FC,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1999 RMP CRAB,RMP_FISH,MPSL-MLML,San Francisco Waterfront (Muni Pier),2RMPSFMP,Bays and Harbors,37.81083,-122.4242,wgs84,9/28/1999,0:00:00,Location1Net1,Composite,1,1,Target,3SFW_1,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,86.587,,,=,None,NR,Com,Not Recorded,Not Recorded,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,9/28/19992RMPSFMPC993A03,Normal,1,Red Rock Crab,Cancer productus,Not recorded,20,hepatopancreas tissue,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,501BB43D-CC43-42EF-B169-01876E2D8CDC,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1999 RMP CRAB,RMP_FISH,MPSL-MLML,San Francisco Waterfront (Muni Pier),2RMPSFMP,Bays and Harbors,37.81083,-122.4242,wgs84,9/28/1999,0:00:00,Location1Net1,Composite,1,1,Target,3SFW_1,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,7.415,,,=,None,NR,Com,Not Recorded,Not Recorded,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,9/28/19992RMPSFMPC993A02,Normal,1,Red Rock Crab,Cancer productus,Not recorded,10,soft tissue (e.g. clams) with gonads intact,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,39539671-EA26-4009-B3FB-F1F0DA82C78D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1999 RMP CRAB,RMP_FISH,MPSL-MLML,San Francisco Waterfront (Muni Pier),2RMPSFMP,Bays and Harbors,37.81083,-122.4242,wgs84,9/28/1999,0:00:00,Location1Net1,Composite,1,1,Target,3SFW_1,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,3.726,,,=,None,NR,Com,Not Recorded,Not Recorded,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,9/28/19992RMPSFMPC993A01,Normal,1,Red Rock Crab,Cancer productus,Not recorded,10,soft tissue (e.g. clams) with gonads intact,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,7EA0B6F6-6CCF-458F-BB5F-522684341670,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1999 RMP CRAB,RMP_FISH,MPSL-MLML,Fort Baker,2RMPFB,Coastal Shorelines,37.83166667,-122.4772222,wgs84,9/29/1999,0:00:00,Location1Net1,Composite,1,1,Target,9FB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,1.773,,,=,None,NR,Com,Not Recorded,Not Recorded,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,9/29/19992RMPFBC993B02,Normal,1,Red Rock Crab,Cancer productus,Not recorded,10,soft tissue (e.g. clams) with gonads intact,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,473F68FD-B1EF-45DD-BCAC-2D3DD7D0FD00,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1999 RMP CRAB,RMP_FISH,MPSL-MLML,Fort Baker,2RMPFB,Coastal Shorelines,37.83166667,-122.4772222,wgs84,9/29/1999,0:00:00,Location1Net1,Composite,1,2,Target,9FB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,0.825,,,=,None,NR,Com,Not Recorded,Not Recorded,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,9/29/19992RMPFBC993B02,Normal,1,Red Rock Crab,Cancer productus,Not recorded,10,soft tissue (e.g. clams) with gonads intact,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,3BDB3B75-F116-40A9-A2B6-CFE9B445149D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,1999 RMP CRAB,RMP_FISH,MPSL-MLML,Fort Baker,2RMPFB,Coastal Shorelines,37.83166667,-122.4772222,wgs84,9/29/1999,0:00:00,Location1Net1,Composite,1,1,Target,9FB,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,5.755,,,=,None,NR,Com,Not Recorded,Not Recorded,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,9/29/19992RMPFBC993B01,Normal,1,Red Rock Crab,Cancer productus,Not recorded,10,soft tissue (e.g. clams) with gonads intact,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,2A0E79AB-ED7C-4443-860D-61BB06FEAA58,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK,2RMPBERK,Bays and Harbors,37.84400148,-122.3543071,wgs84,5/25/2000,0:00:00,Location1Net2,Composite,1,1,Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,18,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,5/25/20002RMPBERKC004403,Normal,1,Leopard shark,Triakis semifasciata,Skin off,3,fillet,,1060,1060,1060,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,D110C422-96FD-4F27-BF83-FE43B095178C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK,2RMPBERK,Bays and Harbors,37.84400148,-122.3543071,wgs84,5/25/2000,0:00:00,Location1Net6,Composite,1,1,Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,60,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,5/25/20002RMPBERKC004502,Normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,,520,520,520,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,B8ACA465-1A0B-41F2-A4C9-B714B1664993,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK,2RMPBERK,Bays and Harbors,37.84400148,-122.3543071,wgs84,5/24/2000,0:00:00,Location1Net5,Composite,1,1,Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,116.9225,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,5/24/20002RMPBERKC004103,Normal,1,White Croaker,Genyonemus lineatus,"Skin on, Scales on",5,fillet,,270,270,270,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,96368044-E313-4D0D-B810-A0A6CB24D11A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK,2RMPBERK,Bays and Harbors,37.84400148,-122.3543071,wgs84,5/24/2000,0:00:00,Location1Net5,Composite,1,1,Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,191,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,5/24/20002RMPBERKC004101,Normal,1,White Croaker,Genyonemus lineatus,"Skin on, Scales on",5,fillet,,265,265,265,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,58D326C3-CE17-40E8-8497-9F85E997EE08,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK,2RMPBERK,Bays and Harbors,37.84400148,-122.3543071,wgs84,5/24/2000,0:00:00,Location1Net2,Composite,1,1,Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,5,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,5/24/20002RMPBERKC004402,Normal,1,Leopard shark,Triakis semifasciata,Skin off,3,fillet,,925,925,925,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,47B32140-7689-406E-A6CF-1B1256B6EE17,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK,2RMPBERK,Bays and Harbors,37.84400148,-122.3543071,wgs84,5/24/2000,0:00:00,Location1Net5,Composite,1,1,Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,100,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,5/24/20002RMPBERKC004102,Normal,1,White Croaker,Genyonemus lineatus,"Skin on, Scales on",5,fillet,,260,260,260,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,A61C217B-020B-4487-87DC-5B56ADD0AE6F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK,2RMPBERK,Bays and Harbors,37.84400148,-122.3543071,wgs84,5/26/2000,0:00:00,Location1Net6,Composite,1,1,Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,71.3505,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,5/26/20002RMPBERKC004503,Normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,,695,695,695,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,A7518606-3014-4B82-B471-A074F1984BF9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK,2RMPBERK,Bays and Harbors,37.84400148,-122.3543071,wgs84,5/24/2000,0:00:00,Location1Net6,Composite,1,1,Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,52.2815,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,5/24/20002RMPBERKC004501,Normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,,510,510,510,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,4CEE377E-D2E3-48AB-86FF-23E8F4C1FF4F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK,2RMPBERK,Bays and Harbors,37.84400148,-122.3543071,wgs84,5/5/2000,0:00:00,Location1Net3,Composite,1,1,Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,100,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,5/5/20002RMPBERKC004203,Normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin on, Scales on",20,"whole without Head, Tail and Guts",,135,135,135,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,45C46E3D-5B97-427C-85BA-0B3EA0B87CD3,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK,2RMPBERK,Bays and Harbors,37.84400148,-122.3543071,wgs84,5/24/2000,0:00:00,Location1Net4,Composite,1,1,Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,9,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,5/24/20002RMPBERKC004301,Normal,1,Jacksmelt,Atherinopsis californiensis,"Skin on, Scales on",5,"whole without Head, Tail and Guts",,260,260,260,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,B3F4F147-5324-47F4-8301-DE429F111FA3,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK,2RMPBERK,Bays and Harbors,37.84400148,-122.3543071,wgs84,5/5/2000,0:00:00,Location1Net3,Composite,1,1,Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,103,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,5/5/20002RMPBERKC004202,Normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin on, Scales on",20,"whole without Head, Tail and Guts",,130,130,130,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,C8EC0069-043E-4850-B684-F8FC717E9E0C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK,2RMPBERK,Bays and Harbors,37.84400148,-122.3543071,wgs84,5/5/2000,0:00:00,Location1Net3,Composite,1,1,Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,85,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,5/5/20002RMPBERKC004201,Normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin on, Scales on",20,"whole without Head, Tail and Guts",,125,125,125,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,076ACBCA-5553-42EE-B0ED-39A9B580D3EA,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK,2RMPBERK,Bays and Harbors,37.84400148,-122.3543071,wgs84,6/15/2000,0:00:00,Location1Net4,Composite,1,1,Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,10,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/15/20002RMPBERKC004303,Normal,1,Jacksmelt,Atherinopsis californiensis,"Skin on, Scales on",5,"whole without Head, Tail and Guts",,275,275,275,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,498EEC25-437C-412E-AA37-83F0B1805D1F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2000 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK,2RMPBERK,Bays and Harbors,37.84400148,-122.3543071,wgs84,6/14/2000,0:00:00,Location1Net4,Composite,1,1,Target,4BRK,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,17,0.2,,=,None,NR,Com,Not Recorded,Not Recorded,Not Recorded,1/1/1950,Not Recorded,1/1/1950,1/1/1950,-88,,DFW-WPCL,Not Recorded,NR,,6/14/20002RMPBERKC004302,Normal,1,Jacksmelt,Atherinopsis californiensis,"Skin on, Scales on",5,"whole without Head, Tail and Guts",,265,265,265,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,409F6173-0A82-41A7-A0A8-81232DF30CFF,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - EEPS,2002 EEPS_Cormorant,RMP_EEPS,USFWS,Richmond Bridge,2EEPSRB,Bays and Harbors,37.93515,-122.437275,wgs84,6/4/2002,0:00:00,Nest1,Composite,1,1,Target,01RB02A  ,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,4591.573,,,=,None,NR,Com,Not Recorded,Not Recorded,None,1/1/1950,Not Recorded,1/1/1950,4/14/2004,-88,,DFW-WPCL,Not Recorded,NR,,6/4/20022EEPSRBL-313-03-4-OVA,Normal,1,Double-crested Cormorant,Phalacrocorax auritus,Not Recorded,1,ova,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,C4CAAFB7-E4B4-4E70-9535-919F0772DEAA,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - EEPS,2002 EEPS_Cormorant,RMP_EEPS,USFWS,Richmond Bridge,2EEPSRB,Bays and Harbors,37.93515,-122.437275,wgs84,6/4/2002,0:00:00,Nest1,Composite,1,1,Target,01RB01A,tissue,Not Recorded,Sum of 40 PCBs (SFEI),Total,ng/g ww,4444.587,,,=,None,NR,Com,Not Recorded,Not Recorded,None,1/1/1950,Not Recorded,1/1/1950,4/14/2004,-88,,DFW-WPCL,Not Recorded,NR,,6/4/20022EEPSRBL-313-03-3-OVA,Normal,1,Double-crested Cormorant,Phalacrocorax auritus,Not Recorded,1,ova,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,BC075AB5-0D81-40BF-ADF9-6592D9836575,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Central Bay,2RMPCENTRL3,Bays and Harbors,37.87437,-122.440305,wgs84,8/21/2003,12:15:00,Site5,Composite,1,1,Target,L-573-03-6,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,6.233,,,=,SC,NR,Com,Hook,Hook and Line,None,1/1/1950,EPA 6010A,5/12/2004,9/30/2004,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C036E03,normal,1,Black Perch,Embiotoca jacksoni,Skin off,5,fillet,219.074,200,290,224,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,BF19E404-EEC8-4338-979C-27861D8C5ACE,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Berkeley-2RMPBERK3,2RMPBERK3,Bays and Harbors,37.83379355,-122.3537716,wgs84,7/16/2003,8:50:00,Site1,Composite,1,1,Target,L-573-03-10,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,3.922,,,=,SC,NR,Com,Net,"4"" stretch monofilament gill net",None,1/1/1950,EPA 6010A,5/12/2004,9/30/2004,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C034B01,normal,1,Brown Smooth-hound Shark,Mustelus henlei,Skin off,3,fillet,1149.094333,630,800,720,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,CF44038C-54B2-424B-AABA-42343AAEBA7C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Central Bay,2RMPCENTRL3,Bays and Harbors,37.87437,-122.440305,wgs84,8/21/2003,12:15:00,Site5,Composite,1,1,Target,L-573-03-4,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,4.207,,,=,SC,NR,Com,Hook,Hook and Line,None,1/1/1950,EPA 6010A,5/12/2004,9/30/2004,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C036E01,normal,1,Black Perch,Embiotoca jacksoni,Skin off,5,fillet,234.336,200,250,224,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,00DF3F4B-0798-4CAF-ACEA-32C2FB7C0671,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Central Bay,2RMPCENTRL3,Bays and Harbors,37.87437,-122.440305,wgs84,8/20/2003,12:00:00,Site5,Composite,1,1,Target,L-573-03-7,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,6.876,,,=,SC,NR,Com,Hook,Hook and Line,None,1/1/1950,EPA 6010A,5/12/2004,9/30/2004,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C036A01,normal,1,Brown Rockfish,Sebastes auriculatus,Skin off,5,fillet,325.006,220,290,244,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,8E84BECD-2570-4FFD-8421-A8B93BE48F18,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Central Bay,2RMPCENTRL3,Bays and Harbors,37.87437,-122.440305,wgs84,8/20/2003,12:00:00,Site5,Composite,1,1,Target,L-573-03-9,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,5.771,,,=,SC,NR,Com,Hook,Hook and Line,None,1/1/1950,EPA 6010A,5/12/2004,9/30/2004,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C036A03,normal,1,Brown Rockfish,Sebastes auriculatus,Skin off,5,fillet,320.124,230,250,244,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
tissue,CA0404B6-BFEC-4176-BB1F-6B6631B91087,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2003 RMP FISH,RMP_FISH,MPSL-MLML,Central Bay,2RMPCENTRL3,Bays and Harbors,37.87437,-122.440305,wgs84,8/21/2003,12:15:00,Site5,Composite,1,1,Target,L-573-03-5,tissue,EPA 8082,Sum of 40 PCBs (SFEI),Total,ng/g ww,1.996,,,=,SC,NR,Com,Hook,Hook and Line,None,1/1/1950,EPA 6010A,5/12/2004,9/30/2004,-88,,DFW-WPCL,Not Recorded,"A,MD","PCB031:low%R for L-573-03-SRM 2978 BS 295.PCB201:RPD exceeds lab control limit for samples C031901&Dup.PCB070,087,095,101,105&138 detected in blank BS 295 at concs below RL.PCB110&118 detected in blank at concs above RL.",C036E02,normal,1,Black Perch,Embiotoca jacksoni,Skin off,5,fillet,259.492,230,250,242,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,central
